component_type,component_name,component_link,Capacity,Form_Factor,Inferred_Tested_and_run_inhouse_at_PCP,Interface,Manufacturer,NVME,Part_#_#,Price_GB,Type
,Crucial P5 Plus 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/VZWzK8/crucial-p5-plus-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ct2000p5pssd8,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Crucial,Yes,CT2000P5PSSD8,$0.11 ,SSD
,Samsung 990 Pro 4 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/RKYmP6/samsung-990-pro-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p4t0bw,4 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P4T0BW; MZ-V9P4T0B/AM,$0.08 ,SSD
,Samsung 970 Evo Plus 2 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Fv8j4D/samsung-970-evo-plus-2-tb-m2-2280-nvme-solid-state-drive-mz-v7s2t0bam,2 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S2T0B/AM; MZ-V7S2T0BW,$0.10 ,SSD
,Samsung 970 Evo Plus 2 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Fv8j4D/samsung-970-evo-plus-2-tb-m2-2280-nvme-solid-state-drive-mz-v7s2t0bam,2 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S2T0B/AM; MZ-V7S2T0BW,$0.10 ,SSD
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,"Crucial MX500 1 TB 2.5"" SSD",https://pcpartpicker.com/product/h3tQzy/crucial-mx500-1tb-25-solid-state-drive-ct1000mx500ssd1,1 TB,"2.5""",,SATA 6.0 Gb/s,Crucial,No,CT1000MX500SSD1,$0.10 ,SSD
,"Samsung 870 Evo 1 TB 2.5"" SSD",https://pcpartpicker.com/product/7nsnTW/samsung-870-evo-1-tb-25-solid-state-drive-mz-77e1t0bam,1 TB,"2.5""",,SATA 6.0 Gb/s,Samsung,No,MZ-77E1T0B/AM; MZ-77E1T0B/EU; MZ-77E1T0BW,$0.10 ,SSD
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Samsung 970 Evo Plus 1 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Zxw7YJ/samsung-970-evo-plus-1-tb-m2-2280-nvme-solid-state-drive-mz-v7s1t0bam,1 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S1T0B/AM; MZ-V7S1T0BW,$0.12 ,SSD
,Not Specified,No Link,,,,,,,,,
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,Not Specified,No Link,,,,,,,,,
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 970 Evo Plus 1 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Zxw7YJ/samsung-970-evo-plus-1-tb-m2-2280-nvme-solid-state-drive-mz-v7s1t0bam,1 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S1T0B/AM; MZ-V7S1T0BW,$0.12 ,SSD
,Samsung 970 Evo Plus 1 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Zxw7YJ/samsung-970-evo-plus-1-tb-m2-2280-nvme-solid-state-drive-mz-v7s1t0bam,1 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S1T0B/AM; MZ-V7S1T0BW,$0.12 ,SSD
,Samsung 970 Evo Plus 1 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Zxw7YJ/samsung-970-evo-plus-1-tb-m2-2280-nvme-solid-state-drive-mz-v7s1t0bam,1 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S1T0B/AM; MZ-V7S1T0BW,$0.12 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,"Samsung 870 Evo 1 TB 2.5"" SSD",https://pcpartpicker.com/product/7nsnTW/samsung-870-evo-1-tb-25-solid-state-drive-mz-77e1t0bam,1 TB,"2.5""",,SATA 6.0 Gb/s,Samsung,No,MZ-77E1T0B/AM; MZ-77E1T0B/EU; MZ-77E1T0BW,$0.10 ,SSD
,Samsung 990 Pro 4 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/RKYmP6/samsung-990-pro-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p4t0bw,4 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P4T0BW; MZ-V9P4T0B/AM,$0.08 ,SSD
,Not Specified,No Link,,,,,,,,,
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 990 Pro 4 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/RKYmP6/samsung-990-pro-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p4t0bw,4 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P4T0BW; MZ-V9P4T0B/AM,$0.08 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,"Samsung 870 Evo 1 TB 2.5"" SSD",https://pcpartpicker.com/product/7nsnTW/samsung-870-evo-1-tb-25-solid-state-drive-mz-77e1t0bam,1 TB,"2.5""",,SATA 6.0 Gb/s,Samsung,No,MZ-77E1T0B/AM; MZ-77E1T0B/EU; MZ-77E1T0BW,$0.10 ,SSD
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,Samsung 990 Pro 4 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/RKYmP6/samsung-990-pro-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p4t0bw,4 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P4T0BW; MZ-V9P4T0B/AM,$0.08 ,SSD
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Samsung 970 Evo Plus 1 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Zxw7YJ/samsung-970-evo-plus-1-tb-m2-2280-nvme-solid-state-drive-mz-v7s1t0bam,1 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S1T0B/AM; MZ-V7S1T0BW,$0.12 ,SSD
,"Samsung 870 Evo 1 TB 2.5"" SSD",https://pcpartpicker.com/product/7nsnTW/samsung-870-evo-1-tb-25-solid-state-drive-mz-77e1t0bam,1 TB,"2.5""",,SATA 6.0 Gb/s,Samsung,No,MZ-77E1T0B/AM; MZ-77E1T0B/EU; MZ-77E1T0BW,$0.10 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,"Samsung 870 Evo 1 TB 2.5"" SSD",https://pcpartpicker.com/product/7nsnTW/samsung-870-evo-1-tb-25-solid-state-drive-mz-77e1t0bam,1 TB,"2.5""",,SATA 6.0 Gb/s,Samsung,No,MZ-77E1T0B/AM; MZ-77E1T0B/EU; MZ-77E1T0BW,$0.10 ,SSD
,Samsung 970 Evo Plus 2 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Fv8j4D/samsung-970-evo-plus-2-tb-m2-2280-nvme-solid-state-drive-mz-v7s2t0bam,2 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S2T0B/AM; MZ-V7S2T0BW,$0.10 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 970 Evo 500 GB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/P4ZFf7/samsung-970-evo-500gb-m2-2280-solid-state-drive-mz-v7e500bw,500 GB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7E500BW,$0.21 ,SSD
,Samsung 970 Evo Plus 2 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Fv8j4D/samsung-970-evo-plus-2-tb-m2-2280-nvme-solid-state-drive-mz-v7s2t0bam,2 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S2T0B/AM; MZ-V7S2T0BW,$0.10 ,SSD
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Samsung 990 Pro 4 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/RKYmP6/samsung-990-pro-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p4t0bw,4 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P4T0BW; MZ-V9P4T0B/AM,$0.08 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 990 Pro 4 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/RKYmP6/samsung-990-pro-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p4t0bw,4 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P4T0BW; MZ-V9P4T0B/AM,$0.08 ,SSD
,Not Specified,No Link,,,,,,,,,
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,"Samsung 860 Evo 500 GB 2.5"" SSD",https://pcpartpicker.com/product/6yKcCJ/samsung-860-evo-500gb-25-solid-state-drive-mz-76e500bam,500 GB,"2.5""",,SATA 6.0 Gb/s,Samsung,No,MZ-76E500B/AM; MZ-76E500B/EU; MZ-76E500BW,$0.20 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,"Samsung 860 Evo 1 TB 2.5"" SSD",https://pcpartpicker.com/product/yzfhP6/samsung-860-evo-1tb-25-solid-state-drive-mz-76e1t0bam,1 TB,"2.5""",,SATA 6.0 Gb/s,Samsung,No,MZ-76E1T0B/AM; MZ-76E1T0B/EU,$0.15 ,SSD
,Samsung 980 Pro w/Heatsink 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/fVC48d/samsung-980-pro-heatsink-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0cw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0CW,$0.12 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 970 Evo Plus 500 GB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/TwWfrH/samsung-970-evo-plus-500-gb-m2-2280-nvme-solid-state-drive-mz-v7s500bam,500 GB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S500B/AM; MZ-V7S500BW,$0.16 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 970 Evo Plus 1 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Zxw7YJ/samsung-970-evo-plus-1-tb-m2-2280-nvme-solid-state-drive-mz-v7s1t0bam,1 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S1T0B/AM; MZ-V7S1T0BW,$0.12 ,SSD
,Samsung 990 Pro 4 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/RKYmP6/samsung-990-pro-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p4t0bw,4 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P4T0BW; MZ-V9P4T0B/AM,$0.08 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P2T0B/AM; MZ-V8P2T0BW,$0.10 ,SSD
,Not Specified,No Link,,,,,,,,,
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 970 Evo Plus 2 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Fv8j4D/samsung-970-evo-plus-2-tb-m2-2280-nvme-solid-state-drive-mz-v7s2t0bam,2 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S2T0B/AM; MZ-V7S2T0BW,$0.10 ,SSD
,"Samsung 870 Evo 1 TB 2.5"" SSD",https://pcpartpicker.com/product/7nsnTW/samsung-870-evo-1-tb-25-solid-state-drive-mz-77e1t0bam,1 TB,"2.5""",,SATA 6.0 Gb/s,Samsung,No,MZ-77E1T0B/AM; MZ-77E1T0B/EU; MZ-77E1T0BW,$0.10 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,"Samsung 870 Evo 500 GB 2.5"" SSD",https://pcpartpicker.com/product/mRpmP6/samsung-870-evo-500-gb-25-solid-state-drive-mz-77e500bam,500 GB,"2.5""",,SATA 6.0 Gb/s,Samsung,No,MZ-77E500B/AM; MZ-77E500B/EU; MZ-77E500BW,$0.11 ,SSD
,Samsung 970 Evo Plus 500 GB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/TwWfrH/samsung-970-evo-plus-500-gb-m2-2280-nvme-solid-state-drive-mz-v7s500bam,500 GB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S500B/AM; MZ-V7S500BW,$0.16 ,SSD
,Samsung 970 Evo Plus 1 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Zxw7YJ/samsung-970-evo-plus-1-tb-m2-2280-nvme-solid-state-drive-mz-v7s1t0bam,1 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S1T0B/AM; MZ-V7S1T0BW,$0.12 ,SSD
,"Crucial MX500 500 GB 2.5"" SSD",https://pcpartpicker.com/product/ft8j4D/crucial-mx500-500gb-25-solid-state-drive-ct500mx500ssd1,500 GB,"2.5""",,SATA 6.0 Gb/s,Crucial,No,CT500MX500SSD1,,SSD
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Samsung 970 Evo Plus 500 GB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/TwWfrH/samsung-970-evo-plus-500-gb-m2-2280-nvme-solid-state-drive-mz-v7s500bam,500 GB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S500B/AM; MZ-V7S500BW,$0.16 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Not Specified,No Link,,,,,,,,,
,Samsung 970 Evo Plus 1 TB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/Zxw7YJ/samsung-970-evo-plus-1-tb-m2-2280-nvme-solid-state-drive-mz-v7s1t0bam,1 TB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S1T0B/AM; MZ-V7S1T0BW,$0.12 ,SSD
,Samsung 990 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/34ytt6/samsung-990-pro-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p2t0bw,2 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V9P2T0BW; MZ-V9P2T0B/AM,$0.09 ,SSD
,Samsung 980 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME SSD,https://pcpartpicker.com/product/DDWBD3/samsung-980-pro-1-tb-m2-2280-nvme-solid-state-drive-mz-v8p1t0bam,1 TB,M.2-2280,,M.2 PCIe 4.0 X4,Samsung,Yes,MZ-V8P1T0B/AM; MZ-V8P1T0BW,$0.18 ,SSD
,Not Specified,No Link,,,,,,,,,
,Samsung 970 Evo Plus 500 GB M.2-2280 PCIe 3.0 X4 NVME SSD,https://pcpartpicker.com/product/TwWfrH/samsung-970-evo-plus-500-gb-m2-2280-nvme-solid-state-drive-mz-v7s500bam,500 GB,M.2-2280,,M.2 PCIe 3.0 X4,Samsung,Yes,MZ-V7S500B/AM; MZ-V7S500BW,$0.16 ,SSD
