component_type,component_name,component_link,CAS_Latency,Color,ECC_Registered,First_Word_Latency,Form_Factor,Heat_Spreader,Inferred_,Manufacturer,Modules,Part_#_#,Price_GB,Speed,Timing,Voltage
,Kingston FURY Beast 64 GB (2 x 32 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/pbWJ7P/kingston-fury-beast-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-kf564c32bbek2-64,32,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Kingston,2 x 32GB,KF564C32BBEK2-64,$3.59 ,DDR5-6400,,1.4 V
,TEAMGROUP T-Force Vulcan 32 GB (2 x 16 GB) DDR5-6000 CL38,https://pcpartpicker.com/product/kgwmP6/teamgroup-t-force-vulcan-32-gb-2-x-16-gb-ddr5-6000-cl38-memory-flbd532g6000hc38adc01,38,Black,Non-ECC / Unbuffered,12.667 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 16GB,FLBD532G6000HC38ADC01,$2.59 ,DDR5-6000,38-38-38-78,1.25 V
,EVGA SuperSC 16 GB (2 x 8 GB) DDR4-2400 CL15,https://pcpartpicker.com/product/6FgPxr/evga-memory-16gd42400mr,15,Black,Non-ECC / Unbuffered,12.5 ns,288-pin DIMM (DDR4),Yes,,EVGA,2 x 8GB,16G-D4-2400-MR,,DDR4-2400,,1.2 V
,G.Skill Trident Z5 Royal 32 GB (2 x 16 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/zfXV3C/gskill-trident-z5-royal-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-f5-6400j3239g16gx2-tr5s,32,Silver,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6400J3239G16GX2-TR5S,$4.38 ,DDR5-6400,32-39-39-102,1.4 V
,Corsair Vengeance 32 GB (2 x 16 GB) DDR5-4800 CL40,https://pcpartpicker.com/product/CMrRsY/corsair-vengeance-32-gb-2-x-16-gb-ddr5-4800-cl40-memory-cmk32gx5m2a4800c40,40,Black,Non-ECC / Unbuffered,16.667 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMK32GX5M2A4800C40,$2.88 ,DDR5-4800,40-40-40-77,1.1 V
,Corsair Vengeance RGB 64 GB (2 x 32 GB) DDR5-6600 CL32,https://pcpartpicker.com/product/JvfxFT/corsair-vengeance-rgb-64-gb-2-x-32-gb-ddr5-6600-cl32-memory-cmh64gx5m2b6600c32,32,Black / Gray,Non-ECC / Unbuffered,9.697 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 32GB,CMH64GX5M2B6600C32,$4.22 ,DDR5-6600,32-39-39-76,1.4 V
,Lexar Ares RGB 32 GB (2 x 16 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/NkxxFT/lexar-ares-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-ld5bu016g-r6000gdla,30,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Lexar,2 x 16GB,LD5BU016G-R6000GDLA,$3.59 ,DDR5-6000,30-36-36-68,1.35 V
,Patriot Signature Line 16 GB (1 x 16 GB) DDR4-2400 CL17,https://pcpartpicker.com/product/XKGxFT/patriot-signature-line-16gb-1-x-16gb-ddr4-2400-memory-psd416g24002,17,Green / Black,Non-ECC / Unbuffered,14.167 ns,288-pin DIMM (DDR4),No,,Patriot,1 x 16GB,PSD416G24002,$1.37 ,DDR4-2400,,1.2 V
,ADATA XPG LANCER RGB 32 GB (2 x 16 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/Wq7scf/adata-xpg-lancer-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-ax5u6000c3016g-dclarbk,30,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,ADATA,2 x 16GB,AX5U6000C3016G-DCLARBK,$5.65 ,DDR5-6000,,1.35 V
,Corsair Vengeance RGB 96 GB (2 x 48 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/RbTZxr/corsair-vengeance-rgb-96-gb-2-x-48-gb-ddr5-6000-cl30-memory-cmh96gx5m2b6000c30,30,Black / Silver,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 48GB,CMH96GX5M2B6000C30,$3.54 ,DDR5-6000,30-36-36-76,1.4 V
,ADATA XPG LANCER 32 GB (2 x 16 GB) DDR5-5200 CL38,https://pcpartpicker.com/product/68ytt6/adata-xpg-lancer-32-gb-2-x-16-gb-ddr5-5200-cl38-memory-ax5u5200c3816g-dclabk,38,Black,Non-ECC / Unbuffered,14.615 ns,288-pin DIMM (DDR5),Yes,,ADATA,2 x 16GB,AX5U5200C3816G-DCLABK,,DDR5-5200,,1.25 V
,Corsair Vengeance RGB 192 GB (4 x 48 GB) DDR5-5200 CL38,https://pcpartpicker.com/product/xrV2FT/corsair-vengeance-rgb-192-gb-4-x-48-gb-ddr5-5200-cl38-memory-cmh192gx5m4b5200c38,38,Black,Non-ECC / Unbuffered,14.615 ns,288-pin DIMM (DDR5),Yes,,Corsair,4 x 48GB,CMH192GX5M4B5200C38,$3.13 ,DDR5-5200,38-38-38-84,1.25 V
,Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/HycG3C/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-cmw32gx4m2e3200c16w,16,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 16GB,CMW32GX4M2E3200C16W,$2.63 ,DDR4-3200,16-20-20-38,1.35 V
,G.Skill Ripjaws S5 32 GB (2 x 16 GB) DDR5-6000 CL32,https://pcpartpicker.com/product/36bTwP/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-rs5k,32,Black,Non-ECC / Unbuffered,10.667 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6000J3238F16GX2-RS5K,$3.28 ,DDR5-6000,32-38-38-96,1.35 V
,Patriot Extreme Performance 8 GB (2 x 4 GB) DDR4-2400 CL15,https://pcpartpicker.com/product/CH98TW/patriot-memory-px48g240c5k,15,Black / Gold,Non-ECC / Unbuffered,12.5 ns,288-pin DIMM (DDR4),Yes,,Patriot,2 x 4GB,PX48G240C5K,,DDR4-2400,,1.2 V
,TEAMGROUP T-Create Expert 64 GB (2 x 32 GB) DDR5-6400 CL34,https://pcpartpicker.com/product/dXyH99/teamgroup-t-create-expert-64-gb-2-x-32-gb-ddr5-6400-cl34-memory-ctced564g6400hc34bdc01,34,Black,Non-ECC / Unbuffered,10.625 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 32GB,CTCED564G6400HC34BDC01,$2.83 ,DDR5-6400,34-44-44-84,1.35 V
,TEAMGROUP T-Create Expert 64 GB (2 x 32 GB) DDR5-6400 CL34,https://pcpartpicker.com/product/dXyH99/teamgroup-t-create-expert-64-gb-2-x-32-gb-ddr5-6400-cl34-memory-ctced564g6400hc34bdc01,34,Black,Non-ECC / Unbuffered,10.625 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 32GB,CTCED564G6400HC34BDC01,$2.83 ,DDR5-6400,34-44-44-84,1.35 V
,Lexar Ares RGB 32 GB (2 x 16 GB) DDR5-7200 CL34,https://pcpartpicker.com/product/bdwmP6/lexar-ares-rgb-32-gb-2-x-16-gb-ddr5-7200-cl34-memory-ld5u16g72c34la-rgd,34,Black / Silver,Non-ECC / Unbuffered,9.444 ns,288-pin DIMM (DDR5),Yes,,Lexar,2 x 16GB,LD5U16G72C34LA-RGD,$6.58 ,DDR5-7200,34-42-42-84,1.4 V
,TEAMGROUP T-Force Vulcan Z 32 GB (2 x 16 GB) DDR4-3600 CL18,https://pcpartpicker.com/product/PJ6qqs/teamgroup-t-force-vulcan-z-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-tlzgd432g3600hc18jdc01,18,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,TEAMGROUP,2 x 16GB,TLZGD432G3600HC18JDC01,$1.64 ,DDR4-3600,18-22-22-42,1.35 V
,G.Skill Trident Z5 Neo RGB 32 GB (2 x 16 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/wLbRsY/gskill-trident-z5-neo-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-f5-6000j3036f16gx2-tz5nrw,30,Silver / Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6000J3036F16GX2-TZ5NRW,$4.06 ,DDR5-6000,30-36-36-96,1.35 V
,TEAMGROUP Elite 32 GB (2 x 16 GB) DDR5-5600 CL46,https://pcpartpicker.com/product/6mDQzy/teamgroup-elite-32-gb-2-x-16-gb-ddr5-5600-cl46-memory-ted532g5600c46dc01,46,Black,Non-ECC / Unbuffered,16.429 ns,288-pin DIMM (DDR5),No,,TEAMGROUP,2 x 16GB,TED532G5600C46DC01,$2.19 ,DDR5-5600,46-46-46-90,1.1 V
,G.Skill Trident Z5 Neo RGB 48 GB (2 x 24 GB) DDR5-8000 CL40,https://pcpartpicker.com/product/RBsV3C/gskill-trident-z5-neo-rgb-48-gb-2-x-24-gb-ddr5-8000-cl40-memory-f5-8000j4048g24gx2-tz5nr,40,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 24GB,F5-8000J4048G24GX2-TZ5NR,$4.58 ,DDR5-8000,40-48-48-128,1.4 V
,KingBank SharpBlade 32 GB (2 x 16 GB) DDR5-6800 CL34,https://pcpartpicker.com/product/NMNYcf/kingbank-sharpblade-32-gb-2-x-16-gb-ddr5-6800-cl34-memory-brsbddr516g6800x2,34,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,KingBank,2 x 16GB,BRSBDDR516G6800X2,,DDR5-6800,,1.4 V
,TEAMGROUP T-Force Delta RGB 16 GB (2 x 8 GB) DDR4-3000 CL16,https://pcpartpicker.com/product/PBPKHx/team-t-force-delta-rgb-16gb-2-x-8gb-ddr4-3000-memory-tf3d416g3000hc16cdc01,16,Black,Non-ECC / Unbuffered,10.667 ns,288-pin DIMM (DDR4),Yes,,TEAMGROUP,2 x 8GB,TF3D416G3000HC16CDC01,,DDR4-3000,16-18-18-38,1.35 V
,Corsair Vengeance LPX 32 GB (4 x 8 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/ZBjWGX/corsair-vengeance-lpx-32gb-4-x-8gb-ddr4-3200-memory-cmk32gx4m4b3200c16w,16,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Corsair,4 x 8GB,CMK32GX4M4B3200C16W,,DDR4-3200,16-18-18-36,1.35 V
,Patriot Viper Venom 32 GB (2 x 16 GB) DDR5-6000 CL36,https://pcpartpicker.com/product/8fWzK8/patriot-viper-venom-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-pvv532g600c36k,36,Black / White,Non-ECC / Unbuffered,12 ns,288-pin DIMM (DDR5),Yes,,Patriot,2 x 16GB,PVV532G600C36K,$2.41 ,DDR5-6000,36-36-36-76,1.25 V
,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR5-7200 CL34,https://pcpartpicker.com/product/ktPQzy/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-7200-cl34-memory-ff4d532g7200hc34adc01,34,White / Gray,Non-ECC / Unbuffered,9.444 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 16GB,FF4D532G7200HC34ADC01,$3.91 ,DDR5-7200,34-42-42-84,1.4 V
,Kingston HyperX Fury 8 GB (2 x 4 GB) DDR3-1866 CL10,https://pcpartpicker.com/product/wjPfrH/kingston-memory-hx318c10frk28,10,Red / Silver,Non-ECC / Unbuffered,10.718 ns,240-pin DIMM (DDR3),Yes,,Kingston,2 x 4GB,HX318C10FRK2/8,,DDR3-1866,,1.5 V
,G.Skill Ripjaws M5 Neo RGB 64 GB (2 x 32 GB) DDR5-6000 CL28,https://pcpartpicker.com/product/nvVfrH/gskill-ripjaws-m5-neo-rgb-64-gb-2-x-32-gb-ddr5-6000-cl28-memory-f5-6000j2836g32gx2-rm5nrk,28,Black,Non-ECC / Unbuffered,9.333 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 32GB,F5-6000J2836G32GX2-RM5NRK,,DDR5-6000,28-36-36-96,1.4 V
,Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/NyTPxr/corsair-vengeance-rgb-pro-32gb-2-x-16gb-ddr4-3200-memory-cmw32gx4m2c3200c16,16,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 16GB,CMW32GX4M2C3200C16,$2.76 ,DDR4-3200,16-18-18-36,1.35 V
,Corsair Vengeance LPX 32 GB (2 x 16 GB) DDR4-4000 CL18,https://pcpartpicker.com/product/pp848d/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-4000-memory-cmk32gx4m2z4000c18,18,Black / Yellow,Non-ECC / Unbuffered,9 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 16GB,CMK32GX4M2Z4000C18,$2.81 ,DDR4-4000,18-22-22-42,1.35 V
,GOODRAM IRDM 32 GB (2 x 16 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/Fk88TW/goodram-irdm-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-ir-6000d564l30s32gdc,30,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,GOODRAM,2 x 16GB,IR-6000D564L30S/32GDC,,DDR5-6000,30-36-36-76,1.35 V
,Corsair Vengeance RGB Pro 16 GB (2 x 8 GB) DDR4-2666 CL16,https://pcpartpicker.com/product/rrtQzy/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-2666-memory-cmw16gx4m2a2666c16w,16,White,Non-ECC / Unbuffered,12.003 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 8GB,CMW16GX4M2A2666C16W,$3.87 ,DDR4-2666,16-18-18-35,1.2 V
,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/D67scf/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-ff4d532g6400hc32adc01,32,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 16GB,FF4D532G6400HC32ADC01,$3.06 ,DDR5-6400,32-39-39-84,1.35 V
,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/D67scf/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-ff4d532g6400hc32adc01,32,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 16GB,FF4D532G6400HC32ADC01,$3.06 ,DDR5-6400,32-39-39-84,1.35 V
,Corsair Dominator Platinum RGB 64 GB (2 x 32 GB) DDR5-6600 CL32,https://pcpartpicker.com/product/hnLdnQ/corsair-dominator-platinum-rgb-64-gb-2-x-32-gb-ddr5-6600-cl32-memory-cmt64gx5m2b6600c32,32,Black,Non-ECC / Unbuffered,9.697 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 32GB,CMT64GX5M2B6600C32,$4.69 ,DDR5-6600,32-39-39-76,1.4 V
,Kingston FURY Renegade 32 GB (2 x 16 GB) DDR5-6000 CL32,https://pcpartpicker.com/product/BzTZxr/kingston-fury-renegade-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-kf560c32rwk2-32,32,Silver / White,Non-ECC / Unbuffered,10.667 ns,288-pin DIMM (DDR5),Yes,,Kingston,2 x 16GB,KF560C32RWK2-32,,DDR5-6000,,1.35 V
,Corsair Vengeance LPX 8 GB (2 x 4 GB) DDR4-2666 CL16,https://pcpartpicker.com/product/NTCrxr/corsair-memory-cmk8gx4m2a2666c16,16,Black / Yellow,Non-ECC / Unbuffered,12.003 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 4GB,CMK8GX4M2A2666C16,$4.25 ,DDR4-2666,16-18-18-35,1.2 V
,Corsair Vengeance LPX 64 GB (2 x 32 GB) DDR4-3000 CL16,https://pcpartpicker.com/product/wmqBD3/corsair-vengeance-lpx-64-gb-2-x-32-gb-ddr4-3000-memory-cmk64gx4m2d3000c16,16,Black / Yellow,Non-ECC / Unbuffered,10.667 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 32GB,CMK64GX4M2D3000C16,$1.80 ,DDR4-3000,16-20-20-38,1.35 V
,Corsair Vengeance LPX 32 GB (2 x 16 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/6rrcCJ/corsair-memory-cmk32gx4m2b3200c16,16,Black / Yellow,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 16GB,CMK32GX4M2B3200C16,$2.62 ,DDR4-3200,16-18-18-36,1.35 V
,Corsair Vengeance RGB 64 GB (2 x 32 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/Nn9wrH/corsair-vengeance-rgb-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-cmh64gx5m2b6000c30w,30,White / Silver,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 32GB,CMH64GX5M2B6000C30W,$3.75 ,DDR5-6000,30-36-36-76,1.4 V
,Corsair Vengeance RGB 32 GB (2 x 16 GB) DDR5-5600 CL40,https://pcpartpicker.com/product/PyJgXL/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-5600-cl40-memory-cmh32gx5m2b5600c40k,40,Black / Gray,Non-ECC / Unbuffered,14.286 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMH32GX5M2B5600C40K,$3.09 ,DDR5-5600,40-40-40-77,1.25 V
,G.Skill Trident Z5 Neo RGB 32 GB (2 x 16 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/wLbRsY/gskill-trident-z5-neo-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-f5-6000j3036f16gx2-tz5nrw,30,Silver / Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6000J3036F16GX2-TZ5NRW,$4.06 ,DDR5-6000,30-36-36-96,1.35 V
,Patriot Signature Line 16 GB (2 x 8 GB) DDR4-2400 CL17,https://pcpartpicker.com/product/zbs8TW/patriot-signature-line-16gb-2-x-8gb-ddr4-2400-memory-psd416g2400k,17,,Non-ECC / Unbuffered,14.167 ns,288-pin DIMM (DDR4),No,,Patriot,2 x 8GB,PSD416G2400K,,DDR4-2400,17-17-17-39,1.2 V
,TEAMGROUP Elite 16 GB (2 x 8 GB) DDR4-2400 CL16,https://pcpartpicker.com/product/Fz4Ycf/teamgroup-elite-16-gb-2-x-8-gb-ddr4-2400-cl16-memory-ted416g2400c16dc01,16,Black,Non-ECC / Unbuffered,13.333 ns,288-pin DIMM (DDR4),No,,TEAMGROUP,2 x 8GB,TED416G2400C16DC01,,DDR4-2400,16-16-16-39,1.2 V
,G.Skill Trident Z5 RGB 32 GB (2 x 16 GB) DDR5-8000 CL38,https://pcpartpicker.com/product/xQ8bt6/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-8000-cl38-memory-f5-8000j3848h16gx2-tz5rk,38,Black,Non-ECC / Unbuffered,9.5 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-8000J3848H16GX2-TZ5RK,$5.16 ,DDR5-8000,38-38-48-128,1.45 V
,Kingston FURY Beast 64 GB (2 x 32 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/RMkH99/kingston-fury-beast-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-kf560c30bwek2-64,30,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Kingston,2 x 32GB,KF560C30BWEK2-64,$3.13 ,DDR5-6000,,1.4 V
,TEAMGROUP Vulcan Z 16 GB (2 x 8 GB) DDR4-3600 CL18,https://pcpartpicker.com/product/768bt6/team-vulcan-z-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-tlzgd416g3600hc18jdc01,18,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,TEAMGROUP,2 x 8GB,TLZGD416G3600HC18JDC01,$1.87 ,DDR4-3600,18-22-22-42,1.35 V
,Crucial Ballistix 32 GB (2 x 16 GB) DDR4-3600 CL16,https://pcpartpicker.com/product/33WBD3/crucial-ballistix-rgb-32-gb-2-x-16-gb-ddr4-3600-memory-bl2k16g36c16u4bl,16,Black,Non-ECC / Unbuffered,8.889 ns,288-pin DIMM (DDR4),Yes,,Crucial,2 x 16GB,BL2K16G36C16U4BL,,DDR4-3600,,1.35 V
,Silicon Power XPOWER Pulse Gaming 16 GB (1 x 16 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/JGyH99/silicon-power-xpower-pulse-gaming-16-gb-1-x-16-gb-ddr5-6000-cl30-memory-sp016gxlwu60afsj,30,Black / White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Silicon Power,1 x 16GB,SP016GXLWU60AFSJ,$3.77 ,DDR5-6000,,1.35 V
,G.Skill Ripjaws S5 96 GB (2 x 48 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/jn26Mp/gskill-ripjaws-s5-96-gb-2-x-48-gb-ddr5-6400-cl32-memory-f5-6400j3239f48gx2-rs5k,32,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 48GB,F5-6400J3239F48GX2-RS5K,$2.97 ,DDR5-6400,32-39-39-102,1.35 V
,TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB (2 x 16 GB) DDR5-6000 CL38,https://pcpartpicker.com/product/9tgrxr/teamgroup-t-force-delta-tuf-gaming-alliance-rgb-32-gb-2-x-16-gb-ddr5-6000-cl38-memory-ff5d532g6000hc38adc01,38,Black,Non-ECC / Unbuffered,12.667 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 16GB,FF5D532G6000HC38ADC01,,DDR5-6000,38-38-38-78,1.25 V
,Klevv CRAS X RGB 32 GB (2 x 16 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/cGJgXL/klevv-cras-x-rgb-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-kd4agu880-32a160x,16,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Klevv,2 x 16GB,KD4AGU880-32A160X,$1.84 ,DDR4-3200,16-18-18-38,1.35 V
,Corsair Vengeance 32 GB (2 x 16 GB) DDR5-5200 CL40,https://pcpartpicker.com/product/YBWzK8/corsair-vengeance-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmk32gx5m2b5200c40,40,Black,Non-ECC / Unbuffered,15.385 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMK32GX5M2B5200C40,$3.03 ,DDR5-5200,40-40-40-77,1.25 V
,G.Skill Ripjaws M5 RGB 32 GB (2 x 16 GB) DDR5-6400 CL36,https://pcpartpicker.com/product/28DQzy/gskill-ripjaws-m5-rgb-32-gb-2-x-16-gb-ddr5-6400-cl36-memory-f5-6400j3648f16gx2-rm5rk,36,Black,Non-ECC / Unbuffered,11.25 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6400J3648F16GX2-RM5RK,$2.81 ,DDR5-6400,36-48-48-102,1.35 V
,Patriot Viper Venom RGB 32 GB (2 x 16 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/YYcBD3/patriot-viper-venom-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-pvvr532g600c30k,30,Black / Silver,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Patriot,2 x 16GB,PVVR532G600C30K,$2.97 ,DDR5-6000,30-40-40-76,1.35 V
,G.Skill Trident Z5 RGB 64 GB (2 x 32 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/8F4Zxr/gskill-trident-z5-rgb-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-f5-6400j3239g32gx2-tz5rw,32,White / Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 32GB,F5-6400J3239G32GX2-TZ5RW,$3.59 ,DDR5-6400,32-39-39-102,1.4 V
,Corsair Vengeance RGB Pro SL 16 GB (2 x 8 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/GfMTwP/corsair-vengeance-rgb-pro-sl-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-cmh16gx4m2e3200c16w,16,White / Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 8GB,CMH16GX4M2E3200C16W,$3.25 ,DDR4-3200,16-20-20-38,1.35 V
,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3600 CL18,https://pcpartpicker.com/product/fBLwrH/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c18d-32gtzr,18,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,G.Skill,2 x 16GB,F4-3600C18D-32GTZR,$2.00 ,DDR4-3600,18-22-22-42,1.35 V
,Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-2400 CL16,https://pcpartpicker.com/product/y9rcCJ/corsair-memory-cmk16gx4m2a2400c16,16,Black / Yellow,Non-ECC / Unbuffered,13.333 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 8GB,CMK16GX4M2A2400C16,$2.37 ,DDR4-2400,16-16-16-39,1.2 V
,OLOy MD4U083216BJDA 16 GB (2 x 8 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/fByqqs/oloy-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-md4u083216bjda,16,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,OLOy,2 x 8GB,MD4U083216BJDA,$2.25 ,DDR4-3200,16-18-18-36,1.35 V
,Corsair Vengeance 96 GB (2 x 48 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/Qwqrxr/corsair-vengeance-96-gb-2-x-48-gb-ddr5-6400-cl32-memory-cmk96gx5m2b6400c32,32,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 48GB,CMK96GX5M2B6400C32,$3.54 ,DDR5-6400,32-40-40-84,1.4 V
,Kingston FURY Beast 16 GB (2 x 8 GB) DDR4-3600 CL17,https://pcpartpicker.com/product/DBH7YJ/kingston-fury-beast-16-gb-2-x-8-gb-ddr4-3600-cl17-memory-kf436c17bbk216,17,Black,Non-ECC / Unbuffered,9.444 ns,288-pin DIMM (DDR4),Yes,,Kingston,2 x 8GB,KF436C17BBK2/16,$2.87 ,DDR4-3600,,1.35 V
,Corsair Vengeance 32 GB (2 x 16 GB) DDR5-6200 CL36,https://pcpartpicker.com/product/973gXL/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6200-cl36-memory-cmk32gx5m2b6200c36,36,Black,Non-ECC / Unbuffered,11.613 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMK32GX5M2B6200C36,$3.97 ,DDR5-6200,36-39-39-76,1.3 V
